瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),瘤搁柯档(∑C)
156,堡林,2022-07-01 00:00,25.6,,2.2,180,99,1006.1,,,25
156,堡林,2022-07-01 01:00,25.1,,1.4,200,99,1006.1,,,24.8
156,堡林,2022-07-01 02:00,25,,1.8,180,99,1005.8,,,24.4
156,堡林,2022-07-01 03:00,24.9,,1.6,200,99,1006,,,24.2
156,堡林,2022-07-01 04:00,24.5,,.4,0,99,1006.2,,,24
156,堡林,2022-07-01 05:00,24.4,,1,50,99,1006.5,,,24
156,堡林,2022-07-01 06:00,24,,.9,90,99,1006.7,.1,.1,24
156,堡林,2022-07-01 07:00,25.1,,.9,70,99,1006.8,1,.59,24.5
156,堡林,2022-07-01 08:00,27.3,,2.5,200,88,1006.8,1,1.29,27.4
156,堡林,2022-07-01 09:00,28.4,,3.3,180,83,1006.9,1,1.96,32
156,堡林,2022-07-01 10:00,29.8,,1.9,160,74,1006.8,1,2.75,36
156,堡林,2022-07-01 11:00,30.1,,1.5,180,70,1007,.9,2.62,35.1
156,堡林,2022-07-01 12:00,30.6,,3.6,230,68,1007,.6,2.08,36.1
156,堡林,2022-07-01 13:00,31,,3.1,230,64,1006.9,.7,2.73,36.3
156,堡林,2022-07-01 14:00,31.2,,3,200,64,1006.6,.7,2.57,36.1
156,堡林,2022-07-01 15:00,32.5,,2.6,200,63,1006.2,.9,2.76,38.9
156,堡林,2022-07-01 16:00,32.4,,2.6,180,58,1005.7,.9,2.43,37.9
156,堡林,2022-07-01 17:00,32.3,,3.3,200,57,1005.5,.9,1.98,35
156,堡林,2022-07-01 18:00,31.7,,3,200,54,1005.5,1,1.44,31.6
156,堡林,2022-07-01 19:00,30.3,,2.8,200,61,1005.3,.6,.73,29
156,堡林,2022-07-01 20:00,28.9,,3.1,180,62,1005.6,.4,.15,26.8
156,堡林,2022-07-01 21:00,27.4,,1.4,230,67,1005.9,,,25.7
156,堡林,2022-07-01 22:00,27.1,,1.5,200,73,1006.3,,,25
156,堡林,2022-07-01 23:00,26.8,,.5,200,76,1006.6,,,24.5
156,堡林,2022-07-02 00:00,25.9,,.1,0,79,1006.7,,,24
156,堡林,2022-07-02 01:00,25.2,,.7,180,85,1006.7,,,23.7
156,堡林,2022-07-02 02:00,24.6,,.4,0,87,1006.6,,,23.3
156,堡林,2022-07-02 03:00,23.8,,.4,0,94,1006.3,,,23
156,堡林,2022-07-02 04:00,23.2,,1,110,97,1006.5,,,22.9
156,堡林,2022-07-02 05:00,23.2,,.9,90,97,1006.4,,,22.7
156,堡林,2022-07-02 06:00,23.4,,.7,70,97,1006.2,.1,.11,22.8
156,堡林,2022-07-02 07:00,23.8,,.1,0,97,1006.3,1,.66,23.8
156,堡林,2022-07-02 08:00,26.3,,.4,0,85,1006.2,1,1.24,26.8
156,堡林,2022-07-02 09:00,28.3,,.4,0,74,1005.9,1,2.01,31.5
156,堡林,2022-07-02 10:00,30.6,,.4,0,67,1005.8,1,2.69,37.1
156,堡林,2022-07-02 11:00,31.9,,.9,200,58,1005.7,1,3.14,39.4
156,堡林,2022-07-02 12:00,32,,.7,250,57,1005.3,1,3.23,42.7
156,堡林,2022-07-02 13:00,33,,.8,230,54,1004.4,1,3.4,47.8
156,堡林,2022-07-02 14:00,33.5,,1.6,20,53,1003.6,.7,2.5,44.5
156,堡林,2022-07-02 15:00,33.5,,1.2,50,53,1003,.6,1.88,39.8
156,堡林,2022-07-02 16:00,34.2,,.9,20,53,1002.3,.6,1.63,39.2
156,堡林,2022-07-02 17:00,34.5,,.9,140,48,1002,.9,1.56,37.6
156,堡林,2022-07-02 18:00,32,,1.2,270,66,1001.9,.7,.89,33.1
156,堡林,2022-07-02 19:00,30.6,,1.1,320,74,1002.3,.3,.47,31.4
156,堡林,2022-07-02 20:00,29.1,,1.3,250,80,1002.3,.2,.13,29.1
156,堡林,2022-07-02 21:00,28.3,,1.7,250,85,1002.8,,,27.8
156,堡林,2022-07-02 22:00,27.8,,.8,270,87,1003.1,,,27.2
156,堡林,2022-07-02 23:00,27.4,,1.1,250,85,1003.2,,,26.6
156,堡林,2022-07-03 00:00,26.8,,1.5,230,87,1003.3,,,26.6
156,堡林,2022-07-03 01:00,26.7,,.3,0,88,1003.5,,,26.4
156,堡林,2022-07-03 02:00,26.3,,.5,290,89,1003.3,,,25.9
156,堡林,2022-07-03 03:00,26.2,,.3,0,90,1002.8,,,25.3
156,堡林,2022-07-03 04:00,25.6,,.8,50,96,1002.8,,,25.2
156,堡林,2022-07-03 05:00,25.6,,.6,70,92,1002.4,,,25
156,堡林,2022-07-03 06:00,25.2,,.1,0,94,1002.3,0,.09,24.9
156,堡林,2022-07-03 07:00,25.7,,.7,50,90,1002.2,.3,.35,25.8
156,堡林,2022-07-03 08:00,27.3,,1,70,80,1002.2,1,1.17,28.8
156,堡林,2022-07-03 09:00,28.6,,.7,70,67,1002,1,1.65,32.7
156,堡林,2022-07-03 10:00,30.3,,.5,20,62,1001.7,1,2.16,37.1
156,堡林,2022-07-03 11:00,32.1,,1.4,200,57,1001.4,1,2.98,44.2
156,堡林,2022-07-03 12:00,31.4,,1.3,180,63,1000.9,.2,1.77,38.5
156,堡林,2022-07-03 13:00,32.1,,1.3,140,67,1000.4,.3,2,39.2
156,堡林,2022-07-03 14:00,32,,2.2,180,59,1000,0,1.41,39.5
156,堡林,2022-07-03 15:00,33.1,,2.3,230,58,999.5,.4,1.83,42.7
156,堡林,2022-07-03 16:00,32.3,,2.6,180,59,999.3,.8,2.18,38.2
156,堡林,2022-07-03 17:00,32.7,,1.7,180,58,999,.3,.95,37.2
156,堡林,2022-07-03 18:00,30.8,0,2.6,200,66,999.1,.3,.47,31
156,堡林,2022-07-03 19:00,30.1,,2.8,200,69,999.3,0,.3,30.8
156,堡林,2022-07-03 20:00,29.5,,2.6,200,71,999.4,0,.12,29.3
156,堡林,2022-07-03 21:00,28.6,,1.5,200,75,999.7,,,28.1
156,堡林,2022-07-03 22:00,28.1,,1.2,200,78,999.9,,,27.3
156,堡林,2022-07-03 23:00,27.7,,.7,200,83,999.6,,,26.7
156,堡林,2022-07-04 00:00,27.3,,1.1,180,83,999.6,,,26.6
156,堡林,2022-07-04 01:00,27,,.4,0,84,999.5,,,26.6
156,堡林,2022-07-04 02:00,27,,.9,90,86,999.2,,,26.8
156,堡林,2022-07-04 03:00,26.9,,.8,110,86,998.8,,,26.7
156,堡林,2022-07-04 04:00,24.5,.6,0,0,99,998.6,,,26
156,堡林,2022-07-04 05:00,24.3,.6,0,0,99,998.3,,,25.9
156,堡林,2022-07-04 06:00,24.6,0,.5,50,99,998.4,0,.06,26
156,堡林,2022-07-04 07:00,25.2,,.4,0,99,998.4,0,.22,26.7
156,堡林,2022-07-04 08:00,25.6,,.1,0,99,998.4,0,.5,28.1
156,堡林,2022-07-04 09:00,27.6,,.7,160,95,998.2,.2,1.04,31.9
156,堡林,2022-07-04 10:00,28.8,,1.6,180,87,998,.3,1.58,33.8
156,堡林,2022-07-04 11:00,29.5,,1.5,200,77,997.9,1,2.97,36.6
156,堡林,2022-07-04 12:00,29.5,,1,180,77,997.7,.1,1.27,33.7
156,堡林,2022-07-04 13:00,29.3,,1.2,70,78,997.4,.2,1.98,33.5
156,堡林,2022-07-04 14:00,29.1,0,1,140,79,996.9,0,.7,30.8
156,堡林,2022-07-04 15:00,29.6,0,1.4,290,79,996.6,0,.95,33.3
156,堡林,2022-07-04 16:00,30.3,,.6,50,76,996.4,0,1.24,33.7
156,堡林,2022-07-04 17:00,31.2,,.4,0,69,995.8,.8,1.72,35.1
156,堡林,2022-07-04 18:00,27.2,.9,.4,0,94,995.6,.5,.74,29.6
156,堡林,2022-07-04 19:00,27.2,0,1.5,250,97,996.2,0,.1,28.6
156,堡林,2022-07-04 20:00,27.1,,.5,250,99,996.3,0,.07,27.7
156,堡林,2022-07-04 21:00,26.6,,.4,0,99,996.9,,,27
156,堡林,2022-07-04 22:00,26.5,,.2,0,99,997.4,,,26.6
156,堡林,2022-07-04 23:00,26.1,,.3,0,99,997.6,,,26.3
156,堡林,2022-07-05 00:00,25.9,,.3,0,99,997.3,,,26
156,堡林,2022-07-05 01:00,25.7,,.7,230,99,997.1,,,25.8
156,堡林,2022-07-05 02:00,25.6,,0,0,99,996.8,,,25.9
156,堡林,2022-07-05 03:00,25.5,,0,0,99,996.9,,,25.8
156,堡林,2022-07-05 04:00,25.4,,0,0,99,996.9,,,25.7
156,堡林,2022-07-05 05:00,25.5,,0,0,99,997,,,26
156,堡林,2022-07-05 06:00,25.5,,.5,270,99,997.1,0,.08,26
156,堡林,2022-07-05 07:00,26,,.3,0,99,997.4,0,.39,27.6
156,堡林,2022-07-05 08:00,26.2,,.8,250,99,997.8,.1,.58,28.4
156,堡林,2022-07-05 09:00,27.5,,.9,200,98,998,.3,1.35,31
156,堡林,2022-07-05 10:00,29.2,,.9,250,88,997.9,.7,2.1,35.4
156,堡林,2022-07-05 11:00,30.4,,.8,340,81,997.6,.4,1.85,35.8
156,堡林,2022-07-05 12:00,31.5,,.9,70,72,997.1,.6,2.39,39.6
156,堡林,2022-07-05 13:00,31.3,,.9,360,71,996.8,.3,1.9,35.4
156,堡林,2022-07-05 14:00,31.2,,1.8,20,75,996.5,.1,1.81,37
156,堡林,2022-07-05 15:00,30.7,,.8,320,80,996.6,.2,1.56,34.9
156,堡林,2022-07-05 16:00,31.6,,1.2,50,77,996.7,.4,1.33,36.3
156,堡林,2022-07-05 17:00,30.7,,1,320,78,996.2,.1,.94,33
156,堡林,2022-07-05 18:00,26.1,7,1.4,180,99,996.7,0,.36,29.7
156,堡林,2022-07-05 19:00,26.5,.3,2,230,99,997.5,0,.23,29.3
156,堡林,2022-07-05 20:00,26.7,,1.4,200,99,998.1,0,.08,28.3
156,堡林,2022-07-05 21:00,26.4,,1,160,99,998.5,,,27.8
156,堡林,2022-07-05 22:00,26.3,,1.2,180,99,999.3,,,27.6
156,堡林,2022-07-05 23:00,26.1,,.1,0,99,999.3,,,27.3
156,堡林,2022-07-06 00:00,25.8,,.1,0,99,999.5,,,26.9
156,堡林,2022-07-06 01:00,26,,.8,180,99,999,,,26.7
156,堡林,2022-07-06 02:00,26,,.1,0,99,999.2,,,26.6
156,堡林,2022-07-06 03:00,25.8,,.6,180,99,999.2,,,26.5
156,堡林,2022-07-06 04:00,26.1,,.6,230,99,999.7,,,26.3
156,堡林,2022-07-06 05:00,25.4,,1.5,180,99,999.6,,,26
156,堡林,2022-07-06 06:00,25.5,,1.4,70,99,999.5,0,.09,26.1
156,堡林,2022-07-06 07:00,26.1,,.6,50,99,1000.1,.2,.31,26.5
156,堡林,2022-07-06 08:00,27.8,,.8,200,96,1000.7,.8,1.09,28.5
156,堡林,2022-07-06 09:00,28.8,,.9,180,92,1000.6,1,1.62,31.1
156,堡林,2022-07-06 10:00,29.5,,1.2,200,86,1000.3,.7,1.73,32.7
156,堡林,2022-07-06 11:00,30.8,,3.4,230,79,1000.3,.9,2.56,35.8
156,堡林,2022-07-06 12:00,31.4,,2,180,74,1000,.4,1.98,34.8
156,堡林,2022-07-06 13:00,32.4,,1.8,200,70,999.5,.7,2.8,37.5
156,堡林,2022-07-06 14:00,33,,2.4,200,63,998.7,.8,2.68,37.5
156,堡林,2022-07-06 15:00,32.5,,1.9,140,65,998.4,.8,2.47,35.1
156,堡林,2022-07-06 16:00,32.6,,2.1,160,67,998.3,.7,1.78,35
156,堡林,2022-07-06 17:00,32.8,,4.2,200,62,998.5,.9,1.76,33.6
156,堡林,2022-07-06 18:00,32.1,,3.2,200,66,998.7,1,1.53,32.2
156,堡林,2022-07-06 19:00,30,,2.5,180,77,999.3,.5,.73,30.3
156,堡林,2022-07-06 20:00,29.1,,2.5,180,83,999.7,0,.1,28.8
156,堡林,2022-07-06 21:00,28.6,,2.7,200,88,1000.4,,,28.3
156,堡林,2022-07-06 22:00,28.2,,2.8,180,89,1000.6,,,27.6
156,堡林,2022-07-06 23:00,27.8,,2.6,180,93,1000.6,,,27.3
156,堡林,2022-07-07 00:00,28,,2.6,180,89,1000.3,,,26.9
156,堡林,2022-07-07 01:00,27.5,,3,200,94,1000.6,,,26.8
156,堡林,2022-07-07 02:00,27.4,,2.4,200,94,1000.7,,,26.7
156,堡林,2022-07-07 03:00,27.4,,2.5,180,95,1000.2,,,26.5
156,堡林,2022-07-07 04:00,27.2,,2.7,180,97,1000.1,,,26.3
156,堡林,2022-07-07 05:00,27.2,,2.6,180,96,1000.2,,,26.2
156,堡林,2022-07-07 06:00,27,,2.7,180,97,1000.3,0,.08,26.2
156,堡林,2022-07-07 07:00,27.3,,2.6,180,96,1000.2,.7,.39,26.5
156,堡林,2022-07-07 08:00,29.1,,2.3,200,84,1000.2,1,1.19,28.9
156,堡林,2022-07-07 09:00,30,,3.6,200,80,999.9,1,1.89,31.8
156,堡林,2022-07-07 10:00,31.3,,3.5,200,74,999.6,1,2.58,36.1
156,堡林,2022-07-07 11:00,32.7,,3.3,200,70,999.3,1,3.18,40.2
156,堡林,2022-07-07 12:00,32.4,,4,200,68,999,.9,2.94,40
156,堡林,2022-07-07 13:00,31.5,,3.9,180,69,998.7,.3,1.72,35.6
156,堡林,2022-07-07 14:00,30.4,,3.6,180,76,998.7,0,.92,33.1
156,堡林,2022-07-07 15:00,31,,3.4,200,78,998.5,0,1.25,35.1
156,堡林,2022-07-07 16:00,30.5,,2.7,230,81,998.2,.3,1.59,34
156,堡林,2022-07-07 17:00,29.7,0,2.4,200,86,997.9,0,.45,31.5
156,堡林,2022-07-07 18:00,29.3,0,3.8,200,89,997.7,0,.29,30.2
156,堡林,2022-07-07 19:00,28.2,0,3,200,98,997.9,0,.13,28.9
156,堡林,2022-07-07 20:00,26.5,1.1,1.6,230,99,998.2,0,.06,28.3
156,堡林,2022-07-07 21:00,26.9,1.6,.8,200,99,998.3,,,28.4
156,堡林,2022-07-07 22:00,26.7,0,1.6,270,99,998.7,,,28
156,堡林,2022-07-07 23:00,26.2,2.2,1.5,200,99,998.4,,,27.7
156,堡林,2022-07-08 00:00,26.1,,1.7,230,99,998.1,,,27.8
156,堡林,2022-07-08 01:00,26.1,,1.5,230,99,997.9,,,27.7
156,堡林,2022-07-08 02:00,26,,2.3,250,99,997.6,,,27.6
156,堡林,2022-07-08 03:00,26,,2.6,230,99,997,,,27.4
156,堡林,2022-07-08 04:00,25.9,,2.5,230,99,997,,,27.3
156,堡林,2022-07-08 05:00,25.8,,1.2,250,99,997,,,27.2
156,堡林,2022-07-08 06:00,25.7,,1.8,230,99,996.9,0,.07,27.2
156,堡林,2022-07-08 07:00,26.1,,1,230,99,997.1,0,.18,27.6
156,堡林,2022-07-08 08:00,26.6,,1.5,230,99,997.4,0,.32,28.1
156,堡林,2022-07-08 09:00,27.5,,1,250,99,997.2,0,.55,29.2
156,堡林,2022-07-08 10:00,27.9,,1.1,230,98,996.9,0,.86,29.9
156,堡林,2022-07-08 11:00,27.8,,1,230,98,996.5,0,.58,29.4
156,堡林,2022-07-08 12:00,26.6,.3,.6,20,99,996.2,0,.28,28.7
156,堡林,2022-07-08 13:00,25.8,4.5,.5,230,99,996.2,0,.37,28.3
156,堡林,2022-07-08 14:00,26.5,,.8,250,99,995.7,0,.66,29.2
156,堡林,2022-07-08 15:00,27.2,,.8,360,99,995.1,0,1.1,29.9
156,堡林,2022-07-08 16:00,29.4,,1.5,270,92,994.7,.4,1.71,32.3
156,堡林,2022-07-08 17:00,29.1,,1.1,320,83,994.2,.4,1.22,30.9
156,堡林,2022-07-08 18:00,29.4,,1.1,270,81,993.9,.7,1.07,30.3
156,堡林,2022-07-08 19:00,28.5,,.7,270,81,994.2,.4,.53,28.9
156,堡林,2022-07-08 20:00,27.1,,.8,290,93,994.8,.1,.12,27.5
156,堡林,2022-07-08 21:00,26,,.4,0,97,995.2,,,26.6
156,堡林,2022-07-08 22:00,24.9,,0,0,99,995.5,,,25.9
156,堡林,2022-07-08 23:00,24.9,,1.1,250,99,995.3,,,25.7
156,堡林,2022-07-09 00:00,24.4,,1.5,270,99,995.1,,,25.5
156,堡林,2022-07-09 01:00,23.9,,2.1,250,99,994.9,,,25.2
156,堡林,2022-07-09 02:00,24,,.5,290,99,994.8,,,25.4
156,堡林,2022-07-09 03:00,23.8,,.3,0,99,994.4,,,25.3
156,堡林,2022-07-09 04:00,24,,.2,0,99,994.4,,,25.3
156,堡林,2022-07-09 05:00,23.9,,.4,0,99,994.8,,,25.1
156,堡林,2022-07-09 06:00,23.9,,.6,320,99,995.4,0,.07,25.2
156,堡林,2022-07-09 07:00,23.8,,.3,0,99,995.7,0,.17,25.4
156,堡林,2022-07-09 08:00,24.5,,1,340,98,995.7,.3,.71,26.4
156,堡林,2022-07-09 09:00,26.3,,.4,0,96,995.6,.4,1.09,28.5
156,堡林,2022-07-09 10:00,26.7,,.8,140,88,995.5,.6,1.65,29.6
156,堡林,2022-07-09 11:00,27.6,,1.4,90,86,995.3,.2,1.41,30.2
156,堡林,2022-07-09 12:00,27.7,,1.1,50,84,995.2,.1,1.45,30.6
156,堡林,2022-07-09 13:00,28.1,,1.3,50,84,995,.1,1.54,30.6
156,堡林,2022-07-09 14:00,30,,1.1,70,79,994.6,.4,2.12,34.8
156,堡林,2022-07-09 15:00,30.6,,1.4,50,66,994.5,.5,2.21,34.4
156,堡林,2022-07-09 16:00,30.5,,1.7,50,64,994.5,.9,2.46,32.6
156,堡林,2022-07-09 17:00,30.9,,1.7,70,64,994.2,.8,1.7,32.4
156,堡林,2022-07-09 18:00,30.2,,2,70,72,994.1,1,1.24,30.7
156,堡林,2022-07-09 19:00,28.9,,1.5,70,77,994.3,.6,.54,29.1
156,堡林,2022-07-09 20:00,28.1,,1.3,70,84,994.8,0,.13,27.7
156,堡林,2022-07-09 21:00,27.8,,.2,0,90,995.5,,,27.2
156,堡林,2022-07-09 22:00,27,,1.1,50,97,996.5,,,26.9
156,堡林,2022-07-09 23:00,26.4,,1.1,70,98,997,,,26.4
156,堡林,2022-07-10 00:00,25.4,,1.1,70,99,997.1,,,26.1
156,堡林,2022-07-10 01:00,25.6,,.5,50,99,996.6,,,25.8
156,堡林,2022-07-10 02:00,25.4,,.5,50,99,996.5,,,25.7
156,堡林,2022-07-10 03:00,24.8,,.7,20,99,996.2,,,25.4
156,堡林,2022-07-10 04:00,24.5,,0,0,99,996.5,,,25.3
156,堡林,2022-07-10 05:00,24.6,,.3,0,99,996.8,,,25.1
156,堡林,2022-07-10 06:00,24.6,,.2,0,99,997.2,0,.07,25.2
